Date,District,HCHO,CO,NO2,SO2,O3,frp,u10,v10,t2m,sp,blh
2025-01-09,Chandrapur,0.0001469145245172,0.0411649705728838,4.581096453933549e-05,0.0002206909572288,0.1132476069074706,2.96,-0.7618766959395833,-1.5967468092857142,292.5160724702381,98985.50785714286,335.62635408035715
2025-01-09,Dhule,0.0001826234706262,0.0417238268124398,2.772016371749738e-05,1.3726685332338428e-05,0.1134888997184177,3.69,-1.8807873893425928,0.7772772730925926,292.4645947685185,97583.37425925926,354.49571199074074
2025-01-09,Garhchiroli,0.0001696132136087,0.0425647210199349,2.1357032115725283e-05,3.730931217922077e-05,0.1131543485712662,3.56,-0.9114116674708334,-1.20824699173125,293.4526085416667,98551.95666666668,398.14158734791664
2025-01-09,Jalgaon,0.0001574274076023,0.042688112490057,3.0498096374411783e-05,6.85298699540709e-05,0.1133235815210108,5.73,-1.9606738184277777,-0.0614967777733333,292.18739375,98247.09277777775,337.7705382888889
2025-01-09,Kolhapur,0.0002388905937421,0.0420319909602191,3.571045016640779e-05,4.005549898877446e-05,0.1132214183303072,4.71,-2.715296220925925,0.3069810517833333,295.019925,94243.11962962964,556.9722730787037
2025-01-09,Latur,0.0001223089068261,0.0414874098169644,2.9211509593057512e-05,9.36126194881282e-05,0.1125002092144501,3.11,-2.251854012962963,0.4567703677925926,293.0210914351852,94906.5362962963,471.3409075925926
2025-01-09,Nagpur,0.0001098303436323,0.0395804765176177,7.036316161961388e-05,0.0002875247916767,0.1136480717535636,1.06,-1.239335929461111,-1.1043109048194444,291.4292941944444,97777.47888888889,302.11185515277776
2025-01-09,Nanded,0.0001255483780303,0.0407899650385259,3.171369727127337e-05,0.0002568282552114,0.11337893506193,4.6,-1.8421489751,-0.0635339944449999,293.00965983333333,96929.4761111111,426.0123781291667
2025-01-09,Nashik,0.0001673832440821,0.0421412385779183,3.398622926387369e-05,-5.915879867987934e-05,0.112495702208234,2.88,-1.7548039466666667,1.078229740643116,292.49602472826086,94827.35413043476,405.7087254782609
2025-01-09,Osmanabad,0.0001448860620262,0.0416691536567798,2.730057184432161e-05,0.0001353618622821,0.1124929584558363,3.44,-2.7626841579545456,0.2987694583655303,294.4433046590909,94554.50136363636,552.7190369772727
2025-01-09,Pune,0.0002346928223789,0.0423516563924258,4.001657720505521e-05,9.226852136112629e-05,0.1126462011133495,0.69,-2.1665094942324563,0.6419388963042982,293.53506861842106,94296.67859649124,464.85860471491225
2025-01-09,Raigarh,0.0002785800589767,0.0469599663120254,5.712664091517227e-05,0.0002285952346836,0.1136254498831641,2.54,-1.125646878175926,-0.4155486058402778,296.30277458333336,98372.61037037036,453.7106994212963
2025-01-09,Ratnagiri,0.0002467459946221,0.0460229409104143,3.667138843588082e-05,0.0001683055161058,0.1136763994901268,3.1,-1.0195274908598484,-0.2681028769185606,297.5308171590909,98911.00893939394,497.49105419318175
2025-01-09,Sindhudurg,0.0002409103993354,0.0459915256678688,3.629709325055007e-05,9.23011494752586e-05,0.1137726526855572,6.36,-1.2065794912486112,-0.3256777299791667,298.35249796296296,99183.86037037036,492.3970398101852
2025-01-09,Sangli,0.0002007192174524,0.0419096094222649,3.3753307967614626e-05,0.000139301854817,0.1130842273057738,8.56,-2.759717477007576,1.079261143530303,295.11546049242423,94386.69454545456,591.5507151628789
2025-01-09,Satara,0.00020194584876,0.0402354154885823,3.194004196198705e-05,8.862117679333083e-05,0.1127656604710675,4.59,-2.4614391319010416,0.8949324289166666,294.1067356510417,93525.9665625,529.4404812734375
2025-01-09,Solapur,0.0001962859956997,0.0431358782037679,3.671253315626896e-05,0.0001582018470606,0.1128724535758099,4.06,-3.1837183347101448,1.2371812077536233,296.0786647282609,95511.51717391305,641.9826157717391
2025-01-09,Thane,0.0002547364104358,0.0476236549678491,4.868710612179392e-05,0.000105105795744,0.1133830147865009,4.07,-0.987437056875,-0.4712434119083333,296.6409100833333,99458.35666666667,452.2896356666667
2025-01-09,Wardha,0.0001134637177991,0.0412618288476011,4.877186597238351e-05,0.0004381341069412,0.1136503036062821,1.54,-1.7051837565476191,-0.8036618009476191,291.7346598809524,98109.24595238097,329.6295154047619
2025-01-09,Yavatmal,0.0001301493976694,0.0415796174905455,5.172776768223746e-05,0.0004591209085305,0.1132017481235104,3.0,-1.946116258020833,-0.5551301328929167,292.3080078125,97789.25041666668,350.68221328541665
2025-01-09,Aurangabad,0.0001814227884785,0.0416484259361605,2.666548530075637e-05,3.8649129207194926e-05,0.112202020896893,21.54,-1.8593608864444444,0.8758323223522222,292.32650569444445,95298.17888888888,404.9010928222223
2025-01-09,Ahmednagar,0.000187181399456,0.0417177826985368,3.094897280121198e-05,8.017227257391154e-05,0.1121350595400187,,,,,,
2025-01-09,Bid,0.0001447892152325,0.0414535426980823,2.664748513996072e-05,0.0002232538091594,0.1122843203119651,4.46,-2.4472325219444446,0.4673199550757389,293.36330547222224,94903.56777777776,488.8648075527777
2025-01-09,Gondiya,0.0001492185783157,0.0443315680462383,5.1446531872561166e-05,0.0002263080916097,0.1134984115662256,5.4,-1.2028230012604166,-0.959043503622552,291.53748567708334,98224.93270833332,316.6755070625
2025-01-09,Hingoli,0.0001530450755875,0.0397545038088839,2.4614910225015865e-05,0.0001941034584943,0.1130982734336894,3.49,-2.196090491666667,0.0698549479090277,292.89588770833336,96160.13583333332,423.1228815833333
2025-01-09,Jalna,0.0001251769500491,0.0413444900420095,2.0545014288913e-05,8.723635736273786e-05,0.1123532972286367,1.76,-2.1281922675,0.8305062625765001,292.86485166666665,95568.13583333332,441.4622909166666
2025-01-09,Mumbai Suburban,0.0002981863916762,0.0486951722006978,0.0001336647033756,0.0001401473135451,0.1136713218620883,,,,,,
2025-01-09,Mumbai City,0.0002528116009589,0.048554372970708,0.0001313581164981,0.0003190771862854,0.1137738253546327,,,,,,
2025-01-09,Parbhani,0.0001320824213333,0.0405411027726911,2.619922744474437e-05,0.0002108289293713,0.1130486885612874,4.46,-2.13002332375,0.271379471085,292.8016933333334,96704.71083333336,420.7000512958333
2025-01-09,Washim,0.0001199124517639,0.0399845494668492,2.539803464002392e-05,0.000279093904904,0.1130901917987241,,-2.0993294229166666,0.5263165371111111,292.5517986805555,96344.98305555557,399.0985759861112
2025-01-10,Nandurbar,0.0001889211284427,0.0465540305612994,2.814156593577313e-05,3.398262367684477e-05,0.1144154102646938,8.69,-1.7808306557738096,0.8674512607142857,293.81984083333333,97686.71193452382,355.1834231011905
2025-01-10,Akola,0.0001751746725013,0.0437800901267256,2.843027578069841e-05,0.0001178565223895,0.1142116802441679,,-1.77983665296875,0.4697367370586458,293.42964734375,97816.47458333334,440.9875957812501
2025-01-10,Amravati,0.0001551665067313,0.0416749780403008,3.4598226507659474e-05,0.0002502551424125,0.1141702916928895,7.6,-1.68114026171875,0.5563761397570313,292.6476799479167,97003.48239583334,397.0912749843751
2025-01-10,Bhandara,0.0002476269318939,0.045744358572951,4.421571919930658e-05,0.0002504479070222,0.1143058915101458,1.88,-1.6824177604861112,-0.2839914937361111,292.5572475694444,98218.43118055556,343.2661346944444
2025-01-10,Buldana,0.0001554188338388,0.0451648203250475,1.931035252363611e-05,2.927017205432476e-05,0.113936891675166,3.24,-1.554425996923077,1.0556143753205127,293.85906945512824,96469.25543269231,495.0561308589744
2025-01-10,Chandrapur,0.0002018825999629,0.0451149036990139,4.98227719528472e-05,0.0002830532212488,0.1137282574357653,2.72,-0.9385338756041668,-0.3194325736639881,293.87598110119046,99023.688125,364.0608389360119
2025-01-10,Dhule,0.0001911553499866,0.0463447110880549,2.958767809222821e-05,2.3328221505713617e-05,0.1138723674735028,,-1.3412154114375,1.2661794059027776,293.7383324074074,97612.1094212963,399.14518605092593
2025-01-10,Garhchiroli,0.0001779254742865,0.0462166112768793,1.6657664504618472e-05,0.0001846949100747,0.1137004538207117,,-0.7938910164018751,-0.1600555409916667,294.2982895833333,98615.67770833331,402.10537091875
2025-01-10,Jalgaon,0.0001833089075062,0.0465978038564532,2.787153246997684e-05,7.707716805598884e-05,0.1140896723070194,4.61,-1.795019486711111,0.46987135185,293.63082294444445,98277.15756944443,372.74981515
2025-01-10,Kolhapur,0.0002326731735541,0.0441964880224474,2.650412006010116e-05,3.85803284306084e-05,0.1132022346495633,5.7,-1.3126238353194444,0.3539479555060185,295.9776626851852,94322.22979166669,574.4079150648148
2025-01-10,Latur,0.0001743287345478,0.0450741439275025,2.1258992515059592e-05,5.668239213872608e-05,0.113230272884025,8.84,-1.7582437726851852,1.176588835386574,294.4709798611111,94958.67423611112,557.1040939351852
2025-01-10,Nagpur,0.0002034220284363,0.0452566204788385,6.342489332209844e-05,0.0004008848935039,0.1141534393909992,4.42,-1.676163698277778,-0.3678348110088889,292.5059539722222,97817.89090277778,349.40727988333333
2025-01-10,Nanded,0.0001868091895021,0.0446128866477615,2.1692901833184284e-05,0.0001331270400263,0.1134900712385906,5.88,-1.674530667111111,0.7863182927783334,294.3843449166667,96975.14645833334,503.4159590277778
2025-01-10,Nashik,0.0001902844922067,0.0430222991353618,3.031264341034601e-05,1.7082747446898097e-05,0.1135101909267627,6.8,-0.9400300560298912,1.5992615198302536,293.5009215036232,94885.13740036232,475.1492103206521
2025-01-10,Osmanabad,0.000135849432217,0.0432734500844382,2.092719454221378e-05,-3.7498911453529695e-06,0.1131503083457336,2.72,-1.828320765340909,1.285888213719697,295.104728030303,94622.63888257576,598.9387935075757
2025-01-10,Pune,0.0002110002181628,0.0425292718151179,3.497555600183167e-05,-3.236209319112139e-05,0.1137122947472625,4.67,-1.675374447245614,0.8533097673571491,294.4144475657895,94369.42058114037,522.5884542675439
2025-01-10,Raigarh,0.0002573496319862,0.0443785954806987,5.090206636257646e-05,-2.5388397502572374e-05,0.1142233608389563,9.81,-0.4367829110212963,-0.1051177984842592,296.2654049074074,98472.12793981482,467.32082105555554
2025-01-10,Ratnagiri,0.0002100618774885,0.0446730331716046,2.757672655121717e-05,-1.1857943709460283e-05,0.1140529616868685,13.67,-0.3131507526742424,-0.4562438027083333,297.64421924242424,99013.4078219697,520.5678213068182
2025-01-10,Sindhudurg,0.0002341658378877,0.0465266543836653,2.3857590551959248e-05,1.3916996201529172e-05,0.1139972125762455,5.9,-0.232052910949074,-0.1792235196310648,298.71040111111114,99290.88256944444,510.486621550926
2025-01-10,Sangli,0.0001790946191193,0.0439272984736864,2.989421504135933e-05,2.2353252488671343e-05,0.1128874149088167,1.2,-1.9292100243295456,1.2478577568560605,295.74626318181816,94458.04797348483,627.8990214261364
2025-01-10,Satara,0.0001887478314149,0.0410896281167214,2.677778682738785e-05,-2.0901463919648047e-05,0.1130798147916464,5.03,-1.7132854457278646,0.9362004611210938,294.9150951302084,93599.08916666669,614.2820260664063
2025-01-10,Solapur,0.0001627051191608,0.0448790888252749,2.8086934413985608e-05,7.542407820979818e-05,0.1130293746472451,3.05,-2.586496739094203,1.8278125277922104,296.7413963768116,95582.85479166666,724.1790975018116
2025-01-10,Thane,0.0002336330883515,0.0469427618018039,4.737243934718413e-05,6.73025146249616e-05,0.114446218734963,1.91,-0.6355414077583333,0.1498870860321666,296.7350931666667,99554.688125,483.3689119125
2025-01-10,Wardha,0.0001661558507188,0.0437854577751997,3.796736645973323e-05,0.0001992674387295,0.1142924100537717,2.6,-1.82690348,-0.2188989554732142,293.0662013095238,98146.98574404762,389.4107272321429
2025-01-10,Yavatmal,0.0001771615575959,0.0442022233816965,3.4840542597561545e-05,0.0002083657317821,0.1141495316466409,10.88,-1.7528408056583331,0.372632855159375,293.639910875,97825.79020833332,424.4384423833333
2025-01-10,Aurangabad,0.0001674709224856,0.0443357181464389,2.227185159830629e-05,-4.408981894259506e-05,0.1137421861705133,2.92,-1.3795952270697225,1.2337710911472222,293.38407825,95353.59368055555,457.7786326555556
2025-01-10,Ahmednagar,0.000160761252032,0.0429386790172229,2.522516450238689e-05,-2.6779538093358905e-07,0.1139050863136935,,,,,,
2025-01-10,Bid,0.0001726950071017,0.044506132850126,2.2526237000796773e-05,3.2577223464496334e-05,0.1136274471247767,4.81,-1.6237114346666668,0.8623898000208333,294.6011579444444,94962.238125,565.3786316472222
2025-01-10,Gondiya,0.000232145637073,0.0462129118591881,4.798181343611353e-05,0.0003022111571606,0.114126272003876,4.18,-1.8814245895833333,-0.1677449543236979,292.94426453125,98266.85479166669,374.47685446354166
2025-01-10,Hingoli,0.0001910798862482,0.0446990476718057,2.215461234383635e-05,6.49769976508807e-05,0.1136589910675822,18.95,-1.7621500228472222,0.85751512659375,294.12834722222226,96204.15340277778,509.27438188194446
2025-01-10,Jalna,0.0001804197469915,0.0439948870198638,1.94879626099257e-05,-7.035631756642933e-07,0.1139040139913631,0.72,-1.4294012748333331,1.129273479125,294.0079280833333,95621.763125,511.0319300708333
2025-01-10,Mumbai Suburban,0.0003966883438279,0.0507646177587249,0.0001983225954709,3.781856042081446e-05,0.1144751997109937,1.58,,,,,
2025-01-10,Mumbai City,0.0003611756883562,0.0521353189970378,0.000180227672423,-7.589622392518115e-05,0.1152050112546913,,,,,,
2025-01-10,Parbhani,0.0002132003462528,0.0475247436062058,2.194502751560236e-05,0.0001269296006817,0.1137171738332916,3.8,-1.6743963847916667,0.6534840890491667,294.17435129166665,96750.47979166666,480.6327123375
2025-01-10,Washim,0.0001545115732401,0.0429455861596744,2.433440744018153e-05,2.7551529773483103e-05,0.113916605528888,,-1.7674600819444446,1.2320268425902778,294.1351021527778,96384.54923611112,525.1723829861111
2025-01-11,Nandurbar,0.0002120299822335,0.0461029518977286,1.889681211353476e-05,5.6952810058911896e-05,0.1172265797301759,,0.6819212764434524,0.0106507266011904,294.1141667857143,97623.23809523808,435.7026261488095
2025-01-11,Akola,0.000253789176714,0.0478679447648318,1.888102914309276e-05,3.3374489943108046e-05,0.1162638922002783,,-1.52653122284375,0.6500339495572917,295.62278755208337,97675.79166666669,477.2287140052083
2025-01-11,Amravati,0.0001860303389261,0.0459247782464075,2.081759306125386e-05,0.0001015773724006,0.1163445642987614,,-1.5293286652690103,0.7860609690536458,294.51666739583334,96879.3125,446.7173209401042
2025-01-11,Bhandara,0.0002122270845291,0.0521204445211753,2.899215575114737e-05,6.723443694381366e-05,0.115692371061629,3.23,-1.2973577753055556,0.3345449238708333,294.1888686111111,98127.90972222222,405.08190490277775
2025-01-11,Buldana,0.0002076292775642,0.0453404784290138,2.450951116093328e-05,2.14944750047602e-05,0.1154303642760306,,-0.6610386204038462,1.330375227852564,295.5947395192308,96344.22115384616,555.4037248365385
2025-01-11,Chandrapur,0.0002163487338677,0.0496982384258183,4.449471130844871e-05,0.0001941447337219,0.1170076636022599,0.58,-1.1016974678571427,1.2186236601369047,295.35313357142854,98937.96130952382,444.56330525595234
2025-01-11,Dhule,0.0002026100744907,0.0459123865661113,1.754307297728188e-05,4.221294812730574e-05,0.1166619758532135,,0.7271195866666667,0.0106132644194444,294.74348828703705,97532.00925925926,465.0589048564815
2025-01-11,Garhchiroli,0.0001542109934173,0.0492161917196624,1.6482452022894744e-05,2.366148428618292e-05,0.1160993117731697,7.38,-0.512592826214375,0.7346276593819375,295.24278627083334,98559.63125,434.6276087645833
2025-01-11,Jalgaon,0.0001551412981234,0.0450096097750327,1.6114314101273164e-05,1.7914973796167446e-05,0.116320132733595,,-0.34880362741,-0.0829504631724999,295.05175591666665,98159.625,392.8338999944445
2025-01-11,Kolhapur,0.0001432820244223,0.0416083555272256,2.644166827245977e-05,-5.722493412049905e-05,0.1138412564641857,1.13,-0.1256093644518518,0.3320515231537037,296.4946912037037,94284.92129629628,559.8265620092593
2025-01-11,Latur,0.0001194938849108,0.0412565749529742,1.9886373925316257e-05,-5.140066434782476e-05,0.1148355590256248,,-0.3698539739194444,1.9042945407083327,295.09251847222225,94894.12962962964,522.4553168935186
2025-01-11,Nagpur,0.000211766588129,0.0497558498885779,4.97330624262167e-05,0.0002441643666437,0.1163124007361964,6.89,-1.4680934475111111,0.496332846867,294.25422969444446,97714.59444444445,426.70334627777777
2025-01-11,Nanded,0.0001667928189219,0.0446491886791426,2.082346632463332e-05,2.0789332850568275e-05,0.1160434797631424,1.8,-1.0092528468416666,1.632549753408333,296.3289481111111,96885.40277777778,534.3252226722223
2025-01-11,Nashik,0.0002109107664435,0.0433644690340131,2.3147771158247523e-05,-7.850237031788798e-07,0.1161693935948171,5.72,1.0556194475264091,0.0866628738481884,293.86148074275366,94829.73550724638,526.7121733351449
2025-01-11,Osmanabad,0.0001348871491977,0.0440918316884923,2.026301537929127e-05,2.930563266465541e-06,0.1149323573560665,3.23,-1.1161474742113635,2.140461140909091,295.4737315909091,94570.77272727272,558.2927288295454
2025-01-11,Pune,0.0002238944231385,0.045320700254737,2.1720653954371424e-05,1.3035701761261322e-06,0.1149623068783244,6.41,0.4024377773188596,0.2353656517907894,295.0358114035087,94312.84210526316,556.7829091666666
2025-01-11,Raigarh,0.0002972332973409,0.0501873442044475,4.7295815901071816e-05,3.337026836789224e-05,0.1161311591739905,5.88,0.4052925087638889,-1.190653551726852,295.705880787037,98483.31018518518,422.79559206481485
2025-01-11,Ratnagiri,0.0002476493867023,0.0523254017076608,3.704918233829906e-05,1.199909548750203e-05,0.1150304746429914,14.02,0.6280153460954545,-1.378326588071212,297.39946231060605,99004.64015151517,481.6461831628788
2025-01-11,Sindhudurg,0.0001947379495732,0.0484910786930016,1.930724136582466e-05,-5.108418791995135e-05,0.1147116698899011,29.31,0.675352732399074,-1.2357607962916666,298.6801733333333,99275.49074074074,465.3227926805556
2025-01-11,Sangli,9.018804740665832e-05,0.0415626915729679,1.58222315514526e-05,3.093448719637829e-05,0.1144695086913346,,-0.8429948077083333,1.4095004125719697,296.35818810606065,94414.08712121211,593.4560777537879
2025-01-11,Satara,0.0001343410897054,0.0431900495897549,,0.0001085675863926,0.1143941583358163,8.6,0.1817843090059896,0.8686720541104167,295.575729609375,93549.78645833331,585.5684001875001
2025-01-11,Solapur,0.0001532160810785,0.0442964324666012,2.5523648720176057e-05,-1.0631420046448742e-05,0.1151632864411917,6.72,-2.0920060227882247,2.369552864057971,297.2479838768116,95525.83152173914,722.0761911268116
2025-01-11,Thane,0.0002412138909005,0.047699760428613,3.3487981987860736e-05,4.315976291769436e-05,0.117147904387582,18.23,0.6449165360083333,-0.7705481229858333,296.0571711666667,99571.075,430.0993533083334
2025-01-11,Wardha,0.0002072879798406,0.0494779996769982,2.3676949749519026e-05,0.0001218680348829,0.1169071072280752,1.9,-1.5326143919642856,0.6961743475654762,295.1592515476191,98034.125,467.5567945476191
2025-01-11,Yavatmal,0.000205838861404,0.0474624632801333,2.29241421983349e-05,3.422376456357401e-07,0.116841453469235,,-1.2365328495625,1.5140079485820834,296.054464875,97711.73333333334,522.1263081916667
2025-01-11,Aurangabad,0.0001541259861308,0.0429101126709601,2.2226713473686744e-05,-6.40919078636855e-05,0.1151939996789344,5.18,-0.0618814262526944,0.9591366657416668,294.827184,95256.30833333332,499.0679331777777
2025-01-11,Ahmednagar,0.0001711202014667,0.0433223235605237,2.0746748292376048e-05,-2.082037385600608e-05,0.1149965481943351,,,,,,
2025-01-11,Bid,0.0001535130071703,0.0432875735328159,1.9102212121078143e-05,1.578727992767489e-06,0.1148456334728923,6.79,-0.2696369603702778,1.9062313894108327,295.7696273888889,94877.95277777778,572.6365086083333
2025-01-11,Gondiya,0.0002187339287261,0.0501131084538754,3.0665085650911546e-05,0.0001217946312171,0.115359362793625,3.23,-1.5016288779114584,0.404433567046875,294.39132171875,98181.75,437.8895246197917
2025-01-11,Hingoli,0.0001623780792375,0.0453832785889759,1.9935129752352734e-05,-1.7929747591341917e-06,0.1158973996275483,,-0.893047331763889,1.9386573391666664,295.5990243055556,96101.47916666669,500.8714015
2025-01-11,Jalna,0.0001597026786562,0.0446845856068485,2.4102080998786167e-05,8.621280544171121e-06,0.1148994029893264,6.14,-0.3703585320541666,1.5074995695291666,295.6795339583333,95516.175,546.0928461083333
2025-01-11,Mumbai Suburban,0.0003265903294606,0.0520808477567009,8.266541733305847e-05,0.0001007839656535,0.1170940252298628,,,,,,
2025-01-11,Mumbai City,0.0003344901008366,0.0520134057446947,9.877283433849778e-05,-5.970795905114277e-05,0.1167995501668163,,,,,,
2025-01-11,Parbhani,0.000127867323621,0.0443431914740271,1.999744862710945e-05,1.930748024020169e-05,0.1156230207166964,2.58,-1.09850387875,1.3400028268666666,295.93471825,96648.48333333334,466.230083125
2025-01-11,Washim,0.0001556710193472,0.0447040246819488,1.801148427299754e-05,-3.043025097556468e-05,0.1158273126374729,,-1.000686224611111,2.1430640722569443,295.8521171527778,96264.46527777778,585.2824316527777
2025-01-12,Nandurbar,0.0001636175866256,0.0450183902892701,1.576473019343421e-05,2.613330800182028e-05,0.1191372529474066,2.35,-0.7425469874624999,-1.4404030776190475,293.3053258928571,97745.06020833334,514.3948731309524
2025-01-12,Akola,,0.0494475396658532,,,0.1190699571174526,,0.0182024643124999,-1.0102367389010416,294.67969708333334,97740.27895833332,420.9003605208333
2025-01-12,Amravati,0.0001733989134505,0.0468620692442412,,,0.119180301082839,,-0.2264238974979166,-0.9791851049739584,293.67288158854166,96924.91697916666,443.245738875
2025-01-12,Bhandara,0.0001576146555337,0.0502221873887605,1.740240273367952e-05,6.134637008167274e-05,0.1187397346169533,,-0.3578656503611111,-0.7604656230902778,294.7984886111111,98102.73381944445,448.11846044444445
2025-01-12,Buldana,,0.0466247312300466,,,0.1181090973074064,,-0.0974912391826923,-1.2296913834423076,294.4406483974359,96424.51213141026,500.9313617083334
2025-01-12,Chandrapur,0.0002140114210229,0.0485270681218783,3.1439528180300686e-05,0.0001677475134483,0.1183614756630848,1.36,-0.6697756441053572,0.2603938709089285,296.20678133928567,98899.8280654762,468.0792127380952
2025-01-12,Dhule,0.0001495104346828,0.0462975057435391,,-0.0001566435779824,0.1188485573380695,,-0.859513599712963,-1.46499669225,293.90886333333333,97649.54631944445,485.7967001759259
2025-01-12,Garhchiroli,0.0002025806826468,0.050173858884094,1.7107947590258546e-05,2.476400058504854e-06,0.1167355057391102,,-0.1173667901083333,0.2478432966729166,295.6795000625,98505.82895833332,416.74450274375
2025-01-12,Jalgaon,,0.0493152748850543,,,0.1185383469323158,0.71,-0.5951282913391667,-1.363294941925,294.0506129166667,98270.93798611112,450.9311333305556
2025-01-12,Kolhapur,0.0001642189541962,0.0406713028206816,2.111467167323093e-05,5.485212528088166e-05,0.1147800558757903,11.47,-0.6197087317824074,0.1888887613194444,296.9764176388889,94248.97224537036,589.0591428009259
2025-01-12,Latur,0.0001308981581861,0.0437942580332094,2.085725652222932e-05,-3.167260707108254e-05,0.1156953750156688,4.97,-0.6037220429722223,0.2619998364999999,295.7844240277778,94877.62502314814,543.0241308101852
2025-01-12,Nagpur,0.0001525685094712,0.0463090399306907,,0.0002075078671694,0.1190341650116941,,-0.4226782051586111,-0.7343588516277778,294.7136065555556,97709.801875,458.3094318194444
2025-01-12,Nanded,0.0001364387866047,0.0470868738121107,1.754232216674374e-05,4.023662129371959e-06,0.1164233148760269,16.26,-0.5839764916947222,0.1817734161138889,296.38032247222225,96868.476875,542.7295705611111
2025-01-12,Nashik,0.0001428771718491,0.0444524610165214,,0.000208648709728,0.1172153179011464,,-1.3559664830144929,-1.3082782633097827,293.6282905797101,94892.58738224638,586.4125049347825
2025-01-12,Osmanabad,0.0001320349366181,0.0422732957080512,2.1144408211951827e-05,-2.480554899369514e-05,0.1162643276254031,8.1,-1.0082914166060606,0.3788572954848485,296.3398137878788,94552.6056628788,621.3717726818182
2025-01-12,Pune,0.0002277967998789,0.0441943887992044,,0.0005491583741944,0.1168437006336468,67.04,-0.8161315229896929,-0.5364066336820176,295.701094868421,94305.78608552631,591.3673632807017
2025-01-12,Raigarh,0.0002649110313135,0.0497424819473132,,0.000430353328764,0.1178525016925703,5.19,0.1422360728518518,-1.373728791523148,296.4036548611111,98440.16206018518,440.7839687916666
2025-01-12,Ratnagiri,0.0002383024568144,0.0472674884051128,5.156378201902584e-05,0.0003535496790198,0.1172024012397868,,0.6302805856659092,-1.5363260340405305,297.61905121212124,98964.601875,444.75932106060606
2025-01-12,Sindhudurg,0.0001838373091875,0.041732765116483,2.066697633750406e-05,0.0003446359324101,0.1158104780830663,,0.7448655624444444,-1.795088374398148,298.7958718055556,99230.4629861111,453.2098944861111
2025-01-12,Sangli,0.0001301967517649,0.0418709847936192,2.6029973096379613e-05,0.0001076753278799,0.1154152740099563,11.17,-1.136879542159091,0.8396431325075757,296.93846916666666,94381.90490530305,610.103782096591
2025-01-12,Satara,0.0001495166577832,0.04305474092159,,0.000685878708854,0.1164669775578871,11.04,-0.7355384831046875,0.5805937451367188,296.3382618489583,93526.90395833332,624.7691761822917
2025-01-12,Solapur,0.0001410653007541,0.0432477629849984,2.550505472336736e-05,-5.358902726453037e-05,0.1163062256834363,1.43,-1.964025245631884,0.7221773945309783,298.2057006521739,95498.46600543478,700.4384309130435
2025-01-12,Thane,0.0001905510930659,0.0485438831222456,4.196060981586068e-05,5.341143287722107e-05,0.1174374592907065,1.02,-0.1654299415666666,-1.2889812491833332,297.00011425,99531.226875,524.4976263666666
2025-01-12,Wardha,0.0001404605513292,0.0455965265271327,,9.161730859933546e-05,0.1192725547126192,,-0.5028532125333334,-0.6166144787916666,295.6030622619048,98032.84592261905,503.6348281785714
2025-01-12,Yavatmal,0.0001692047350081,0.0461746875967225,2.4721706558677583e-05,4.101112921883673e-05,0.1184537992037953,,-0.2682782495329167,-0.121073531905,296.278625375,97707.864375,550.2077829499999
2025-01-12,Aurangabad,0.0001717522468134,0.0422877887646688,,,0.1174252402078881,10.73,-0.5626114751222222,-1.396357005272222,294.25850147222224,95322.776875,519.6696755166666
2025-01-12,Ahmednagar,0.00011824780449,0.0424088195513852,,0.0001583950091618,0.1168398475541574,,,,,,
2025-01-12,Bid,0.0001135733351209,0.0401769690542377,,1.6170101031975584e-05,0.1163953924688064,,-0.4783748200927778,-0.1997858285291666,296.0586911388889,94896.8379861111,647.4613419472222
2025-01-12,Gondiya,0.000156097936225,0.0480386599793978,1.5285350310294014e-05,3.41466437567515e-05,0.1185445760690545,,-0.1584281921005208,-0.6608664210416667,295.1428721875,98147.976875,457.7815458125
2025-01-12,Hingoli,0.0001069844867222,0.047674407429354,,7.206163419589956e-05,0.1174135770962268,6.99,-0.3116145671326389,-0.1946900662222222,295.7164440972222,96116.06020833334,554.6089135972222
2025-01-12,Jalna,9.66889133096357e-05,0.044425270277618,,,0.117286209191693,6.04,-0.3155438735945833,-0.9894858050808334,295.42460129166665,95558.514375,595.9153366749999
2025-01-12,Mumbai Suburban,0.0002549102249114,0.0507330033230039,,0.0001009542687139,0.1177776561714593,,,,,,
2025-01-12,Mumbai City,0.0002713773043544,0.0500915428402053,,-5.854192185086281e-05,0.1179997192991278,,,,,,
2025-01-12,Parbhani,9.904560665207325e-05,0.045665729887066,,-0.0001187605339967,0.1169614369217794,7.95,-0.4879152950916667,-0.22106946207625,296.31706491666665,96658.16020833331,549.7723683791667
2025-01-12,Washim,6.717628988094867e-05,0.044756381260071,,,0.1182980798331073,,0.0444713152211111,-0.419848761875,295.40323875,96302.21298611112,586.9700232638888
2025-01-13,Nandurbar,0.000164394940708,0.0453237361519286,1.6602457554081308e-05,4.127263356582832e-05,0.1206323146903037,3.59,-2.2462218194047616,-0.6937100544047619,291.8459699404761,97690.19303571428,437.12841821428566
2025-01-13,Akola,0.0001212365530166,0.051436933873812,2.9346480174766783e-05,-4.141843873187156e-06,0.1199087924044244,,-0.4746843963177083,-1.318127314609375,293.86089046875003,97711.03604166668,431.1490621979167
2025-01-13,Amravati,9.217252852820902e-05,0.0519695156714283,2.031117616381512e-05,3.28904219834463e-05,0.1204164845961517,7.78,-0.5376447059067708,-1.3201135015208334,292.9688873958333,96888.650625,451.1801495364584
