Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),Location,Month,Day,DayOfWeek,Season,Dispersion,AQI,AQI_Category
06-13-2025,19.26,48.16,27.11,8.0,0.5,28.14,29.71,72.15,0.8,121.26,Bhiwandi,6,13,4,Monsoon,23.768,48.0,Good
06-13-2025,31.64,68.06,20.32,14.88,0.68,31.2,29.03,73.73,6.21,182.47,Mahad,6,13,4,Monsoon,180.2763,68.0,Satisfactory
06-13-2025,17.17,53.23,15.54,2.88,0.49,13.14,27.54,84.07,0.57,213.75,Thane,6,13,4,Monsoon,15.6978,53.0,Satisfactory
06-13-2025,20.86,58.25,20.43,7.81,0.63,29.66,27.37,87.59,0.39,164.91,Badlapur,6,13,4,Monsoon,10.6743,58.0,Satisfactory
06-13-2025,23.25,66.94,3.63,3.02,0.13,15.71,26.46,67.45,0.91,145.0,Kalyan,6,13,4,Monsoon,24.0786,67.0,Satisfactory
06-13-2025,26.04,61.49,10.01,6.84,0.23,39.38,30.55,83.99,1.01,240.46,Boisar,6,13,4,Monsoon,30.8555,61.0,Satisfactory
06-13-2025,32.64,58.56,9.68,6.51,0.73,39.03,31.35,78.76,0.41,178.28,Malegaon,6,13,4,Monsoon,12.8535,59.0,Satisfactory
06-13-2025,16.70488889,25.02066667,8.490990991,21.46621622,0.638444444,17.39555556,28.52195652,50.22652174,0.743913043,182.1263043,Parbhani,6,13,4,Monsoon,21.21785548,32.0,Good
06-13-2025,32.69,62.69,2.55,3.04,0.36,19.77,25.78,80.3,0.32,190.91,Nashik,6,13,4,Monsoon,8.2496,63.0,Satisfactory
06-13-2025,36.78,48.73,25.06,0.97,0.2,26.89,28.2,90.22,2.53,160.62,Aurangabad,6,13,4,Monsoon,71.346,61.0,Satisfactory
06-13-2025,42.31,101.55,9.41,17.27,0.93,21.23,32.57,57.18,0.31,144.02,Chandrapur,6,13,4,Monsoon,10.0967,101.0,Moderate
06-13-2025,46.005,28.835,35.49,2.12,0.18,4.5356,26.03,72.66,0.32,179.91,Jalna,6,13,4,Monsoon,8.3296,76.0,Satisfactory
06-13-2025,42.31,101.55,9.41,17.27,0.93,21.23,32.57,57.18,0.31,144.02,Nagpur,6,13,4,Monsoon,10.0967,101.0,Moderate
06-13-2025,97.2386,213.95,12.63,2.91,0.56,47.59,33.92,60.84,1.37,247.26,Jalgaon,6,13,4,Monsoon,46.4704,222.0,Poor
06-13-2025,24.26,51.22,13.83,5.64,0.41,24.48,32.57,65.97,1.35,169.4,Akola,6,13,4,Monsoon,43.9695,51.0,Satisfactory
06-13-2025,24.15,56.04,24.63,2.65,0.71,27.92,29.73,84.12,0.76,211.16,Solapur,6,13,4,Monsoon,22.5948,56.0,Satisfactory
06-13-2025,20.09,58.08,20.72,3.55,0.51,31.49,25.79,79.66,0.46,236.94,Pune,6,13,4,Monsoon,11.8634,58.0,Satisfactory
06-13-2025,21.75,42.03,16.35,3.02,0.56,37.28,27.83,66.59,0.34,170.29,Latur,6,13,4,Monsoon,9.4622,42.0,Good
06-13-2025,17.51,25.64,18.34,2.94,0.32,26.88,26.86,78.75,1.42,173.52,Kolhapur,6,13,4,Monsoon,38.1412,29.0,Good
06-13-2025,31.94,54.15,4.89,1.27,0.37,45.58,33.12,63.38,0.32,137.67,Amravati,6,13,4,Monsoon,10.5984,54.0,Satisfactory
06-13-2025,23.14,41.3,32.53,6.23,0.65,28.37,28.16,80.31,0.4,169.4,Ulhasnagar,6,13,4,Monsoon,11.264,41.0,Good
06-13-2025,14.6,50.4,10.15,3.14,0.46,34.51,31.8,69.7,0.83,164.64,Nanded,6,13,4,Monsoon,26.394,35.0,Good
06-13-2025,19.22,55.32,22.57,8.1,0.99,21.66,26.43,67.25727273,0.89,167.54,Ahmednagar,6,13,4,Monsoon,23.5227,55.0,Satisfactory
06-13-2025,27.45,55.22,22.96,1.22,0.3,30.67,25.04,84.69,1.5,226.1,Pimpri Chinchwad,6,13,4,Monsoon,37.56,55.0,Satisfactory
06-13-2025,23.25,34.94,12.24,7.17,0.75,11.47,27.36,77.44,2.43,209.36,Navi Mumbai,6,13,4,Monsoon,66.4848,39.0,Good
06-13-2025,12.19,23.52,7.04,2.69,0.4,6.35,34.72,85.11,0.45,197.26,Sangli,6,13,4,Monsoon,15.624,24.0,Good
06-14-2025,15.28,33.04,22.69,2.86,0.55,6.07,29.79,60.82,1.4,133.33,Mumbai,6,14,5,Monsoon,41.706,33.0,Good
06-14-2025,16.71,53.02,7.82,10.14,0.32,60.38,30.91,74.0,1.46,195.16,Mira-Bhayandar,6,14,5,Monsoon,45.1286,60.0,Satisfactory
06-14-2025,22.815,29.65,7.36,2.03,0.29,31.78,31.46,46.3,1.5,155.6,Virar,6,14,5,Monsoon,47.19,38.0,Good
06-14-2025,17.77,48.32,5.91,6.41,0.41,36.15,30.92,88.55,1.23,229.52,Belapur,6,14,5,Monsoon,38.0316,48.0,Good
06-14-2025,26.02,54.05,10.69,3.36,0.37,36.62,32.15,73.93,2.17,226.64,Dhule,6,14,5,Monsoon,69.7655,54.0,Satisfactory
06-14-2025,27.73,69.31,25.36,8.58,0.94,31.16,31.12,70.53,0.79,121.26,Bhiwandi,6,14,5,Monsoon,24.5848,69.0,Satisfactory
06-14-2025,36.86,62.8,15.64,10.88,0.29,31.98,29.4,74.04,6.51,193.94,Mahad,6,14,5,Monsoon,191.394,63.0,Satisfactory
06-14-2025,18.15,76.68,15.38,2.93,0.49,9.59,28.84,83.39,0.7,173.12,Thane,6,14,5,Monsoon,20.188,77.0,Satisfactory
06-14-2025,20.51,64.36,23.14,8.64,0.62,33.55,27.61,94.08,0.39,159.13,Badlapur,6,14,5,Monsoon,10.7679,64.0,Satisfactory
06-14-2025,27.82,74.51,4.03,3.34,0.13,15.7,26.47,67.45,0.85,142.97,Kalyan,6,14,5,Monsoon,22.4995,75.0,Satisfactory
06-14-2025,31.26,79.89,10.25,8.12,0.25,38.7,31.46,80.14,0.74,227.84,Boisar,6,14,5,Monsoon,23.2804,80.0,Satisfactory
06-14-2025,35.14,69.6,13.57,8.2,0.81,38.41,33.42,70.38,0.48,211.69,Malegaon,6,14,5,Monsoon,16.0416,70.0,Satisfactory
06-14-2025,16.71577778,25.22033333,8.384684685,21.79756757,0.640888889,17.27611111,28.43902174,49.88173913,0.748043478,181.6318478,Parbhani,6,14,5,Monsoon,21.27362474,32.0,Good
06-14-2025,39.42,75.91,3.2,2.59,0.37,22.18,27.37,76.66,0.37,163.48,Nashik,6,14,5,Monsoon,10.1269,76.0,Satisfactory
06-14-2025,65.57,83.69,19.65,0.96,0.21,40.55,29.9,85.9,2.77,145.44,Aurangabad,6,14,5,Monsoon,82.823,117.0,Moderate
06-14-2025,38.55,78.85,10.49,20.29,0.95,23.5,32.98,55.55,0.3,136.01,Chandrapur,6,14,5,Monsoon,9.894,79.0,Satisfactory
06-14-2025,27.78,44.96,35.6,2.87,0.31,4.5356,26.86,75.21,0.43,164.3,Jalna,6,14,5,Monsoon,11.5498,46.0,Good
06-14-2025,38.55,78.85,10.49,20.29,0.95,23.5,32.98,55.55,0.3,136.01,Nagpur,6,14,5,Monsoon,9.894,79.0,Satisfactory
06-14-2025,34.3,65.4,13.8,3.01,0.54,45.07,35.35,57.16,1.28,233.68,Jalgaon,6,14,5,Monsoon,45.248,65.0,Satisfactory
06-14-2025,20.59,54.61,16.55,5.78,0.42,25.98,34.18,59.15,2.64,161.2,Akola,6,14,5,Monsoon,90.2352,55.0,Satisfactory
06-14-2025,12.54,34.53,13.31,1.63,0.46,26.29,30.35,80.13,1.0,186.02,Solapur,6,14,5,Monsoon,30.35,35.0,Good
06-14-2025,19.35,55.94,19.66,3.96,0.53,18.33,26.82,78.23,0.34,209.68,Pune,6,14,5,Monsoon,9.1188,56.0,Satisfactory
06-14-2025,21.15,45.33,19.41,2.5,0.37,38.51,28.23,64.23,0.37,178.19,Latur,6,14,5,Monsoon,10.4451,45.0,Good
06-14-2025,6.4014,18.2526,14.47,2.81,0.22,26.25,27.04,79.41,2.27,198.42,Kolhapur,6,14,5,Monsoon,61.3808,26.0,Good
06-14-2025,26.6,51.13,5.13,0.86,0.4,38.25,33.05,64.27,0.38,126.23,Amravati,6,14,5,Monsoon,12.559,51.0,Satisfactory
06-14-2025,30.98,51.32,20.36,7.58,0.57,31.16,28.16,82.07,0.37,216.61,Ulhasnagar,6,14,5,Monsoon,10.4192,,Severe
06-14-2025,14.1,53.55,10.56,2.96,0.54,7.84,32.81,66.18,0.88,177.72,Nanded,6,14,5,Monsoon,28.8728,54.0,Satisfactory
06-14-2025,14.67,68.03,19.62,5.58,0.9,4.5356,26.67,67.78090909,1.02,149.91,Ahmednagar,6,14,5,Monsoon,27.2034,68.0,Satisfactory
06-14-2025,15.05,44.28,19.56,1.22,0.43,10.07,24.76,90.95,1.33,235.14,Pimpri Chinchwad,6,14,5,Monsoon,32.9308,44.0,Good
06-14-2025,45.23,59.1,12.54,7.17,0.81,9.02,29.41,77.73,1.94,195.44,Navi Mumbai,6,14,5,Monsoon,57.0554,75.0,Satisfactory
06-14-2025,12.76,26.67,2.31,3.14,0.28,10.95,36.3,86.46,1.56,177.18,Sangli,6,14,5,Monsoon,56.628,27.0,Good
06-15-2025,12.585,26.68,26.785,2.565,0.405,11.335,29.465,63.2,1.77,92.475,Mumbai,6,15,6,Monsoon,52.15305,33.0,Good
06-15-2025,15.09,35.33,15.73,9.2,0.45,58.51,28.48,82.43,0.9,192.37,Mira-Bhayandar,6,15,6,Monsoon,25.632,59.0,Satisfactory
06-15-2025,24.36,31.91,7.55,1.85,0.65,88.4306,30.41,46.3,1.7,157.53,Virar,6,15,6,Monsoon,51.697,88.0,Satisfactory
06-15-2025,13.48,26.46,5.54,6.43,0.78,40.12,29.29,94.09,1.25,229.3,Belapur,6,15,6,Monsoon,36.6125,40.0,Good
06-15-2025,20.25,39.08,12.1,3.31,0.43,40.6,31.1,75.99,2.92,181.41,Dhule,6,15,6,Monsoon,90.812,41.0,Good
06-15-2025,19.41,48.52,32.29,11.01,0.83,36.02,29.14,77.52,0.71,121.26,Bhiwandi,6,15,6,Monsoon,20.6894,49.0,Good
06-15-2025,17.08,37.45,18.12,7.92,0.79,32.94,28.23,73.04,5.75,186.74,Mahad,6,15,6,Monsoon,162.3225,40.0,Good
06-15-2025,15.14,37.59,17.79,2.01,0.65,10.44,26.74,89.4,0.69,179.72,Thane,6,15,6,Monsoon,18.4506,38.0,Good
06-15-2025,20.8,50.49,26.09,10.37,0.57,29.14,27.88,91.61,0.39,170.04,Badlapur,6,15,6,Monsoon,10.8732,35.0,Good
06-15-2025,26.09,47.98,4.18,3.48,0.14,15.7,26.45,67.45,0.85,149.45,Kalyan,6,15,6,Monsoon,22.4825,48.0,Good
06-15-2025,25.04,37.14,7.93,0.83,0.24,41.93,29.82,93.5,0.79,158.89,Boisar,6,15,6,Monsoon,23.5578,42.0,Good
06-15-2025,29.73,56.93,12.0,9.06,0.7,43.93,32.05,75.64,0.44,207.92,Malegaon,6,15,6,Monsoon,14.102,57.0,Satisfactory
06-15-2025,16.72666667,25.42,8.278378378,22.12891892,0.643333333,17.15666667,28.35608696,49.53695652,0.752173913,181.1373913,Parbhani,6,15,6,Monsoon,21.32870888,32.0,Good
06-15-2025,31.45,55.08,3.15,1.67,0.36,21.8,25.83,81.96,0.38,150.38,Nashik,6,15,6,Monsoon,9.8154,55.0,Satisfactory
06-15-2025,39.18,55.75,17.68,0.55,0.2,18.74,29.05,88.81,2.79,137.23,Aurangabad,6,15,6,Monsoon,81.0495,65.0,Satisfactory
06-15-2025,18.6,41.2,10.48,20.28,0.95,23.49,32.24,55.02,0.3,128.47,Chandrapur,6,15,6,Monsoon,9.672,48.0,Good
06-15-2025,25.59,46.54,35.21,3.05,0.21,9.56,29.17,62.92,0.54,150.52,Jalna,6,15,6,Monsoon,15.7518,47.0,Good
06-15-2025,18.6,41.2,10.48,20.28,0.95,23.49,32.24,55.02,0.3,128.47,Nagpur,6,15,6,Monsoon,9.672,48.0,Good
06-15-2025,23.79,44.99,14.01,2.93,0.53,42.89,33.81,60.52,1.04,173.82,Jalgaon,6,15,6,Monsoon,35.1624,45.0,Good
06-15-2025,13.01,32.11,15.76,5.76,0.33,27.36,32.19,64.24,2.0,135.66,Akola,6,15,6,Monsoon,64.38,32.0,Good
06-15-2025,6.4014,24.87,11.91,1.13,0.36,26.33,29.81,78.29,1.34,201.32,Solapur,6,15,6,Monsoon,39.9454,26.0,Good
06-15-2025,12.5,36.14,16.14,3.4,0.48,7.54,26.36,80.0,0.34,185.83,Pune,6,15,6,Monsoon,8.9624,36.0,Good
06-15-2025,8.43,25.95,14.24,2.61,0.32,36.05,27.27,65.74,0.62,207.78,Latur,6,15,6,Monsoon,16.9074,36.0,Good
06-15-2025,6.4014,18.2526,13.13,2.8,0.22,26.81,25.75,83.84,2.34,201.17,Kolhapur,6,15,6,Monsoon,60.255,27.0,Good
06-15-2025,11.76,23.41,5.31,0.81,0.31,20.57,30.08,81.62,0.39,117.44,Amravati,6,15,6,Monsoon,11.7312,23.0,Good
06-15-2025,27.27,38.59,27.59,7.02,0.59,33.63,28.16,86.34,0.36,218.65,Ulhasnagar,6,15,6,Monsoon,10.1376,45.0,Good
06-15-2025,6.4014,36.85,6.01,3.07,0.26,8.03,32.47,64.72,1.36,167.38,Nanded,6,15,6,Monsoon,44.1592,37.0,Good
06-15-2025,9.14,43.9,21.97,2.08,0.53,31.86,27.06,68.30454545,1.11,214.42,Ahmednagar,6,15,6,Monsoon,30.0366,44.0,Good
06-15-2025,21.65333333,57.44333333,19.88,1.486666667,0.516666667,11.36333333,25.47,83.91,1.556666667,223.0633333,Pimpri Chinchwad,6,15,6,Monsoon,39.6483,57.0,Satisfactory
06-15-2025,18.79,34.63,11.77,7.2,0.77,4.5356,29.17,79.02,1.41,225.59,Navi Mumbai,6,15,6,Monsoon,41.1297,38.0,Good
06-15-2025,11.8,22.1,2.1814,2.67,0.21,33.39,35.95,86.26,3.31,183.65,Sangli,6,15,6,Monsoon,118.9945,33.0,Good
06-16-2025,9.89,20.32,30.88,2.27,0.26,16.6,29.14,65.58,2.14,51.62,Mumbai,6,16,0,Monsoon,62.3596,39.0,Good
06-16-2025,6.58,18.2526,4.65,9.75,0.23,43.58,27.53,85.12,1.91,198.14,Mira-Bhayandar,6,16,0,Monsoon,52.5823,44.0,Good
06-16-2025,25.905,64.665,11.065,2.235,0.895,88.4306,30.75,46.3,1.595,143.3,Virar,6,16,0,Monsoon,49.04625,88.0,Satisfactory
06-16-2025,8.4,18.2526,4.43,2.93,0.58,39.93,27.93,98.52,0.86,193.06,Belapur,6,16,0,Monsoon,24.0198,40.0,Good
06-16-2025,15.07,34.34,10.61,3.41,0.4,27.21,30.13,81.91,2.85,166.05,Dhule,6,16,0,Monsoon,85.8705,34.0,Good
06-16-2025,13.47,33.68,31.06,6.07,0.64,25.35,27.6,80.89,0.76,121.26,Bhiwandi,6,16,0,Monsoon,20.976,39.0,Good
06-16-2025,9.35,24.61,10.79,8.6,0.62,36.29,27.47,72.35,6.93,207.77,Mahad,6,16,0,Monsoon,190.3671,36.0,Good
06-16-2025,18.7,34.64,12.76,3.66,0.49,15.79,25.24,92.79,0.82,218.13,Thane,6,16,0,Monsoon,20.6968,35.0,Good
06-16-2025,12.46,38.68,35.13,7.04,0.53,25.01,25.88,97.19,0.59,176.79,Badlapur,6,16,0,Monsoon,15.2692,44.0,Good
06-16-2025,24.38,32.68,4.29,3.57,0.14,15.7,26.45,67.45,0.81,152.8,Kalyan,6,16,0,Monsoon,21.4245,41.0,Good
06-16-2025,20.09,29.33,7.89,3.79,0.18,45.81,29.06,94.04,0.78,173.14,Boisar,6,16,0,Monsoon,22.6668,46.0,Good
06-16-2025,18.16,40.67,11.25,9.24,0.75,36.74,36.84,79.21,0.66,276.25,Malegaon,6,16,0,Monsoon,24.3144,41.0,Good
06-16-2025,16.73755556,25.61966667,8.172072072,22.46027027,0.645777778,17.03722222,28.27315217,49.19217391,0.756304348,180.6429348,Parbhani,6,16,0,Monsoon,21.38310792,32.0,Good
06-16-2025,21.69,38.78,3.4,1.9,0.45,29.21,24.61,84.76,0.96,179.16,Nashik,6,16,0,Monsoon,23.6256,39.0,Good
06-16-2025,11.04,22.68,7.49,1.4,0.2,30.79,28.23,83.82,3.55,185.95,Aurangabad,6,16,0,Monsoon,100.2165,31.0,Good
06-16-2025,13.78,31.83,13.26,21.53,0.96,22.49,31.05,57.85,0.35,122.48,Chandrapur,6,16,0,Monsoon,10.8675,48.0,Good
06-16-2025,11.79,21.72,35.08,2.81,0.17,10.88,29.04,55.8,1.36,181.64,Jalna,6,16,0,Monsoon,39.4944,44.0,Good
06-16-2025,13.78,31.83,13.26,21.53,0.96,22.49,31.05,57.85,0.35,122.48,Nagpur,6,16,0,Monsoon,10.8675,48.0,Good
06-16-2025,11.54,22.24,12.4,4.63,0.58,38.39,33.46,61.49,1.36,192.63,Jalgaon,6,16,0,Monsoon,45.5056,38.0,Good
06-16-2025,9.95,23.79,13.46,5.53,0.36,17.16,31.56,69.27,2.9,152.6,Akola,6,16,0,Monsoon,91.524,24.0,Good
06-16-2025,10.51,36.04,12.75,1.18,0.4,30.21,29.32,76.82,1.44,212.07,Solapur,6,16,0,Monsoon,42.2208,36.0,Good
06-16-2025,7.85,22.69,14.8,3.83,0.33,14.39,24.43,83.31,0.22,172.93,Pune,6,16,0,Monsoon,5.3746,23.0,Good
06-16-2025,12.93,25.74,10.54,2.88,0.19,48.54,26.6,64.8,0.91,213.29,Latur,6,16,0,Monsoon,24.206,49.0,Good
06-16-2025,8.06,18.2526,14.2,2.68,0.2,29.22,25.43,82.06,2.4,207.3,Kolhapur,6,16,0,Monsoon,61.032,29.0,Good
06-16-2025,8.32,18.2526,3.28,1.75,0.21,14.07,31.2,74.3,0.31,144.68,Amravati,6,16,0,Monsoon,9.672,18.0,Good
06-16-2025,22.44,38.1,33.59,9.46,0.58,24.8,28.19,90.3,0.38,208.68,Ulhasnagar,6,16,0,Monsoon,10.7122,42.0,Good
06-16-2025,6.4014,24.22,5.18,2.89,0.14,7.85,31.19,66.86,1.49,192.65,Nanded,6,16,0,Monsoon,46.4731,24.0,Good
06-16-2025,12.11,41.82,17.76,5.96,0.64,25.1,25.71,68.82818182,0.96,259.28,Ahmednagar,6,16,0,Monsoon,24.6816,42.0,Good
06-16-2025,28.25666667,70.60666667,20.2,1.753333333,0.603333333,12.65666667,26.18,76.87,1.783333333,210.9866667,Pimpri Chinchwad,6,16,0,Monsoon,46.68766667,71.0,Satisfactory
06-16-2025,17.0,23.22,12.34,7.18,0.64,4.5356,26.96,80.37,1.41,213.36,Navi Mumbai,6,16,0,Monsoon,38.0136,32.0,Good
06-16-2025,11.43,20.34,2.98,2.16,0.2,19.47,34.24,86.3,2.33,198.71,Sangli,6,16,0,Monsoon,79.7792,20.0,Good
06-17-2025,25.73,60.89,14.02,2.35,0.31,15.25,28.18,65.83,2.22,46.57,Mumbai,6,17,1,Monsoon,62.5596,61.0,Satisfactory
06-17-2025,17.03,43.06,2.1814,10.16,0.2,19.75,30.21,75.21,2.49,184.18,Mira-Bhayandar,6,17,1,Monsoon,75.2229,43.0,Good
06-17-2025,27.45,97.42,14.58,2.62,1.14,81.83,31.09,46.3,1.49,129.07,Virar,6,17,1,Monsoon,46.3241,97.0,Satisfactory
06-17-2025,15.79,42.08,4.25,6.85,0.73,40.01,31.54,82.38,0.63,125.08,Belapur,6,17,1,Monsoon,19.8702,42.0,Good
06-17-2025,23.09,69.41,8.64,3.44,0.36,31.92,31.37,69.64,3.36,217.29,Dhule,6,17,1,Monsoon,105.4032,69.0,Satisfactory
06-17-2025,26.03,65.08,33.65,8.66,0.6,28.9,30.17,71.84,0.97,121.28,Bhiwandi,6,17,1,Monsoon,29.2649,65.0,Satisfactory
06-17-2025,20.25,40.68,11.76,4.2,0.52,35.41,29.54,74.17,7.56,213.46,Mahad,6,17,1,Monsoon,223.3224,41.0,Good
06-17-2025,33.11,79.49,6.93,2.26,0.36,10.13,28.33,80.76,1.03,229.44,Thane,6,17,1,Monsoon,29.1799,79.0,Satisfactory
06-17-2025,29.82,72.58,33.51,10.04,0.58,39.46,29.45,77.06,0.87,192.97,Badlapur,6,17,1,Monsoon,25.6215,73.0,Satisfactory
06-17-2025,24.0,67.01,4.23,3.53,0.14,15.71,26.45,67.45,0.87,143.76,Kalyan,6,17,1,Monsoon,23.0115,67.0,Satisfactory
06-17-2025,22.1,49.23,4.2,9.04,0.21,44.82,30.7,82.6,1.21,186.35,Boisar,6,17,1,Monsoon,37.147,49.0,Good
06-17-2025,32.96,79.42,13.93,8.5,0.55,31.09,36.06,68.3,0.89,296.35,Malegaon,6,17,1,Monsoon,32.0934,79.0,Satisfactory
06-17-2025,16.74844444,25.81933333,8.065765766,22.79162162,0.648222222,16.91777778,28.19021739,48.8473913,0.760434783,180.1484783,Parbhani,6,17,1,Monsoon,21.43682183,32.0,Good
06-17-2025,28.43,83.96,2.53,1.43,0.4,32.69,26.15,77.73,1.63,210.72,Nashik,6,17,1,Monsoon,42.6245,84.0,Satisfactory
06-17-2025,18.42,48.45,7.4,0.76,0.21,32.88,29.65,73.48,3.87,213.15,Aurangabad,6,17,1,Monsoon,114.7455,48.0,Good
06-17-2025,22.68,58.49,16.77,24.82,0.98,22.18,31.4,57.97,0.39,104.3,Chandrapur,6,17,1,Monsoon,12.246,58.0,Satisfactory
06-17-2025,18.23,45.14,34.33,2.73,0.14,8.14,29.61,51.58,1.58,205.77,Jalna,6,17,1,Monsoon,46.7838,45.0,Good
06-17-2025,22.68,58.49,16.77,24.82,0.98,22.18,31.4,57.97,0.39,104.3,Nagpur,6,17,1,Monsoon,12.246,58.0,Satisfactory
06-17-2025,14.19,32.81,7.92,7.62,0.48,40.23,34.56,55.75,2.09,231.77,Jalgaon,6,17,1,Monsoon,72.2304,40.0,Good
06-17-2025,15.45,49.57,15.78,5.2,0.34,21.49,32.87,57.58,2.42,200.8,Akola,6,17,1,Monsoon,79.5454,50.0,Good
06-17-2025,14.11,49.67,11.73,1.3,0.39,28.43,30.67,70.97,1.51,213.25,Solapur,6,17,1,Monsoon,46.3117,50.0,Good
06-17-2025,19.87,57.44,11.85,3.64,0.29,12.06,25.87,74.48,0.23,195.96,Pune,6,17,1,Monsoon,5.9501,57.0,Satisfactory
06-17-2025,14.71,40.47,11.68,2.65,0.22,53.96,28.25,57.06,0.99,224.21,Latur,6,17,1,Monsoon,27.9675,54.0,Satisfactory
06-17-2025,7.77,18.2526,13.4,2.81,0.24,23.63,26.87,75.3,2.48,211.55,Kolhapur,6,17,1,Monsoon,66.6376,24.0,Good
06-17-2025,15.44,38.38,6.39,1.74,0.34,17.66,31.13,71.29,0.39,160.64,Amravati,6,17,1,Monsoon,12.1407,38.0,Good
06-17-2025,25.29,55.91,26.7,7.14,0.47,27.24,28.19,85.18,0.42,204.66,Ulhasnagar,6,17,1,Monsoon,11.8398,56.0,Satisfactory
06-17-2025,9.7,43.53,6.26,2.86,0.63,7.62,32.24,61.3,1.4,211.92,Nanded,6,17,1,Monsoon,45.136,44.0,Good
06-17-2025,18.72,59.8,15.01,2.88,0.44,24.54,26.62,69.35181818,0.86,278.04,Ahmednagar,6,17,1,Monsoon,22.8932,60.0,Satisfactory
06-17-2025,34.86,83.77,20.52,2.02,0.69,13.95,26.89,69.83,2.01,198.91,Pimpri Chinchwad,6,17,1,Monsoon,54.0489,84.0,Satisfactory
06-17-2025,28.55,52.54,8.89,7.19,0.56,4.5356,30.96,77.13,1.92,212.5,Navi Mumbai,6,17,1,Monsoon,59.4432,53.0,Satisfactory
06-17-2025,12.18,21.94,2.1814,2.51,0.16,9.12,33.4,81.82,0.85,199.98,Sangli,6,17,1,Monsoon,28.39,22.0,Good
06-18-2025,14.19,27.39,18.35,4.83,0.3,22.74,25.11,47.15,3.08,45.69,Mumbai,6,18,2,Monsoon,77.3388,27.0,Good
06-18-2025,9.65,24.24,2.1814,10.75,0.23,28.19,28.9,80.41,2.08,207.26,Mira-Bhayandar,6,18,2,Monsoon,60.112,28.0,Good
06-18-2025,14.58,20.5,16.27,9.6,0.63,63.65,30.25,46.3,1.49,138.85,Virar,6,18,2,Monsoon,45.0725,64.0,Satisfactory
06-18-2025,11.29,18.93,5.64,6.74,0.69,39.87,28.72,97.25,0.72,170.29,Belapur,6,18,2,Monsoon,20.6784,40.0,Good
06-18-2025,20.46,52.6,7.45,3.21,0.39,33.11,29.4,81.28,3.0,228.27,Dhule,6,18,2,Monsoon,88.2,53.0,Satisfactory
06-18-2025,14.07,35.17,32.22,9.83,0.77,24.82,28.71,79.64,0.82,121.26,Bhiwandi,6,18,2,Monsoon,23.5422,40.0,Good
06-18-2025,19.05,36.5,12.03,4.81,0.37,35.15,27.93,72.8,7.26,209.31,Mahad,6,18,2,Monsoon,202.7718,36.0,Good
06-18-2025,29.51,51.23,10.23,2.36,0.48,22.74,26.77,88.76,0.9,254.24,Thane,6,18,2,Monsoon,24.093,51.0,Satisfactory
06-18-2025,23.24,44.84,28.87,10.71,0.59,29.1,26.2,95.97,0.45,141.58,Badlapur,6,18,2,Monsoon,11.79,45.0,Good
06-18-2025,23.44,30.35,4.37,3.65,0.15,15.72,26.45,67.45,0.86,158.76,Kalyan,6,18,2,Monsoon,22.747,39.0,Good
06-18-2025,20.49,34.67,9.48,13.36,0.25,48.11,29.78,90.46,0.86,229.48,Boisar,6,18,2,Monsoon,25.6108,48.0,Good
06-18-2025,29.62,86.93,12.11,17.39,0.52,30.04,31.14,82.18,0.63,221.39,Malegaon,6,18,2,Monsoon,19.6182,87.0,Satisfactory
06-18-2025,16.75933333,26.019,7.959459459,23.12297297,0.650666667,16.79833333,28.10728261,48.5026087,0.764565217,179.6540217,Parbhani,6,18,2,Monsoon,21.48985064,33.0,Good
06-18-2025,23.51,46.44,3.22,1.65,0.52,32.19,25.24,83.9,1.16,211.4,Nashik,6,18,2,Monsoon,29.2784,46.0,Good
06-18-2025,17.27,48.36,14.49,1.52,0.37,21.1,28.27,81.14,3.75,212.07,Aurangabad,6,18,2,Monsoon,106.0125,48.0,Good
06-18-2025,19.88,54.95,17.99,28.77,0.99,23.48,32.02,52.11,0.3,78.0,Chandrapur,6,18,2,Monsoon,9.606,55.0,Satisfactory
06-18-2025,18.28,39.01,34.29,1.84,0.22,8.06,30.06,50.84,1.83,220.7,Jalna,6,18,2,Monsoon,55.0098,43.0,Good
06-18-2025,19.88,54.95,17.99,28.77,0.99,23.48,32.02,52.11,0.3,78.0,Nagpur,6,18,2,Monsoon,9.606,55.0,Satisfactory
06-18-2025,20.87,48.19,10.67,5.54,0.58,29.95,33.14,60.31,1.55,234.49,Jalgaon,6,18,2,Monsoon,51.367,48.0,Good
06-18-2025,20.12,48.07,16.1,6.89,0.34,18.46,31.38,63.36,1.71,199.44,Akola,6,18,2,Monsoon,53.6598,48.0,Good
06-18-2025,17.48,56.32,12.07,2.93,0.53,29.93,30.77,70.79,1.46,215.44,Solapur,6,18,2,Monsoon,44.9242,56.0,Satisfactory
06-18-2025,11.44,33.08,10.66,3.68,0.3,11.68,25.38,78.95,0.19,222.8,Pune,6,18,2,Monsoon,4.8222,33.0,Good
06-18-2025,14.91,35.5,10.33,3.02,0.24,47.13,27.44,59.25,0.99,221.67,Latur,6,18,2,Monsoon,27.1656,47.0,Good
06-18-2025,6.4014,27.68,11.92,2.43,0.17,23.57,26.91,75.62,2.86,211.29,Kolhapur,6,18,2,Monsoon,76.9626,28.0,Good
